InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Gender,Age,Amount
563100,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,12/08/2011 09:57,2.55,12381,Norway,Female,22,15.3
563100,23319,BOX OF 6 MINI 50'S CRACKERS,6,12/08/2011 09:57,2.49,12381,Norway,Female,22,14.94
563100,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,12/08/2011 09:57,1.25,12381,Norway,Female,22,15
563100,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,12/08/2011 09:57,1.25,12381,Norway,Female,22,15
563100,23345,DOLLY GIRL BEAKER,12,12/08/2011 09:57,1.25,12381,Norway,Female,22,15
563100,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,12/08/2011 09:57,0.55,12381,Norway,Female,22,13.2
563100,16169E,WRAP 50'S  CHRISTMAS,25,12/08/2011 09:57,0.42,12381,Norway,Female,22,10.5
C565050,21791,VINTAGE HEADS AND TAILS CARD GAME,-12,31/08/2011 17:10,1.25,12381,Norway,Female,22,-15
574694,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,06/11/2011 13:36,2.1,12381,Norway,Female,22,12.6
539840,21989,PACK OF 20 SKULL PAPER NAPKINS,12,22/12/2010 14:28,0.85,12383,Belgium,Male,58,10.2
539840,20974,12 PENCILS SMALL TUBE SKULL,24,22/12/2010 14:28,0.65,12383,Belgium,Male,58,15.6
539840,22544,MINI JIGSAW SPACEBOY,24,22/12/2010 14:28,0.42,12383,Belgium,Male,58,10.08
539840,22547,MINI JIGSAW DINOSAUR,24,22/12/2010 14:28,0.42,12383,Belgium,Male,58,10.08
539840,84692,BOX OF 24 COCKTAIL PARASOLS,25,22/12/2010 14:28,0.42,12383,Belgium,Male,58,10.5
540971,22930,BAKING MOULD HEART MILK CHOCOLATE,6,12/01/2011 14:10,2.55,12383,Belgium,Male,58,15.3
540971,22631,CIRCUS PARADE LUNCH BOX,12,12/01/2011 14:10,1.95,12383,Belgium,Male,58,23.4
540971,21239,PINK  POLKADOT CUP,8,12/01/2011 14:10,0.85,12383,Belgium,Male,58,6.8
546434,22760,"TRAY, BREAKFAST IN BED",6,14/03/2011 08:41,10.95,12383,Belgium,Male,58,65.7
546434,22168,ORGANISER WOOD ANTIQUE WHITE,2,14/03/2011 08:41,8.5,12383,Belgium,Male,58,17
546434,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,14/03/2011 08:41,4.15,12383,Belgium,Male,58,16.6
550284,POST,POSTAGE,1,15/04/2011 14:10,15,12383,Belgium,Male,58,15
555928,22487,WHITE WOOD GARDEN PLANT LADDER,4,08/06/2011 08:02,8.5,12383,Belgium,Male,58,34
562882,22215,CAKE STAND WHITE TWO TIER LACE,2,10/08/2011 11:23,8.5,12384,Switzerland,Female,26,17
575734,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,11/11/2011 08:39,3.75,12384,Switzerland,Female,26,15
537676,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,40520.41181,1.65,12386,Australia,Female,18,19.8
560033,22580,ADVENT CALENDAR GINGHAM SACK,6,14/07/2011 13:28,5.95,12388,Australia,Female,35,35.7
560033,22262,FELT EGG COSY CHICKEN,24,14/07/2011 13:28,0.85,12388,Australia,Female,35,20.4
560033,71459,HANGING JAM JAR T-LIGHT HOLDER,12,14/07/2011 13:28,0.85,12388,Australia,Female,35,10.2
568145,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,25/09/2011 11:30,2.95,12388,Australia,Female,35,35.4
568145,23433,HANGING QUILTED PATCHWORK APPLES,24,25/09/2011 11:30,0.83,12388,Australia,Female,35,19.92
578459,22338,STAR DECORATION PAINTED ZINC,96,24/11/2011 12:30,0.19,12388,Australia,Female,35,18.24
567530,23254,CHILDRENS CUTLERY DOLLY GIRL,4,21/09/2011 09:33,4.15,12390,Belgium,Male,35,16.6
567530,22544,MINI JIGSAW SPACEBOY,24,21/09/2011 09:33,0.42,12390,Belgium,Male,35,10.08
577228,37475,SET/4 COLOURFUL MIXING BOWLS,1,18/11/2011 12:07,9.95,12391,Cyprus,Male,34,9.95
577228,22270,HAPPY EASTER HANGING DECORATION,1,18/11/2011 12:07,3.75,12391,Cyprus,Male,34,3.75
577228,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,18/11/2011 12:07,3.75,12391,Cyprus,Male,34,3.75
577228,23520,EMBROIDERED RIBBON REEL RUBY,1,18/11/2011 12:07,3.75,12391,Cyprus,Male,34,3.75
577228,22271,FELTCRAFT DOLL ROSIE,1,18/11/2011 12:07,2.95,12391,Cyprus,Male,34,2.95
577228,22804,PINK HANGING HEART T-LIGHT HOLDER,6,18/11/2011 12:07,2.95,12391,Cyprus,Male,34,17.7
577228,23512,EMBROIDERED RIBBON REEL ROSIE,1,18/11/2011 12:07,2.08,12391,Cyprus,Male,34,2.08
577228,23514,EMBROIDERED RIBBON REEL SALLY,1,18/11/2011 12:07,2.08,12391,Cyprus,Male,34,2.08
577228,23214,JINGLE BELL HEART ANTIQUE GOLD,3,18/11/2011 12:07,2.08,12391,Cyprus,Male,34,6.24
577228,22384,LUNCH BAG PINK POLKADOT,1,18/11/2011 12:07,1.65,12391,Cyprus,Male,34,1.65
577228,22816,CARD MOTORBIKE SANTA,12,18/11/2011 12:07,0.42,12391,Cyprus,Male,34,5.04
577228,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3,18/11/2011 12:07,0.42,12391,Cyprus,Male,34,1.26
540700,22619,SET OF 6 SOLDIER SKITTLES,8,11/01/2011 09:47,3.75,12393,Australia,Male,31,30
540700,22383,LUNCH BAG SUKI  DESIGN,10,11/01/2011 09:47,1.65,12393,Australia,Male,31,16.5
568708,21976,PACK OF 60 MUSHROOM CAKE CASES,24,28/09/2011 15:41,0.55,12393,Australia,Male,31,13.2
552188,22556,PLASTERS IN TIN CIRCUS PARADE,12,06/05/2011 14:01,1.65,12394,Belgium,Male,55,19.8
539447,22667,RECIPE BOX RETROSPOT,12,17/12/2010 16:00,2.95,12395,Belgium,Male,24,35.4
539447,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,17/12/2010 16:00,2.95,12395,Belgium,Male,24,17.7
539447,22355,CHARLOTTE BAG SUKI DESIGN,10,17/12/2010 16:00,0.85,12395,Belgium,Male,24,8.5
543733,POST,POSTAGE,1,11/02/2011 12:16,15,12395,Belgium,Male,24,15
543733,85232A,SET/3 POLKADOT STACKING TINS,3,11/02/2011 12:16,4.95,12395,Belgium,Male,24,14.85
543733,22539,MINI JIGSAW DOLLY GIRL,24,11/02/2011 12:16,0.42,12395,Belgium,Male,24,10.08
551985,22712,CARD DOLLY GIRL,12,05/05/2011 14:38,0.42,12395,Belgium,Male,24,5.04
552884,22029,SPACEBOY BIRTHDAY CARD,12,12/05/2011 10:15,0.42,12395,Belgium,Male,24,5.04
558623,POST,POSTAGE,1,30/06/2011 16:52,15,12395,Belgium,Male,24,15
569496,23388,WOODLAND MINI BACKPACK,4,04/10/2011 13:45,4.15,12395,Belgium,Male,24,16.6
569496,21914,BLUE HARMONICA IN BOX,12,04/10/2011 13:45,1.25,12395,Belgium,Male,24,15
575151,22629,SPACEBOY LUNCH BOX,12,08/11/2011 16:12,1.95,12395,Belgium,Male,24,23.4
575151,23371,SET 36 COLOUR PENCILS SPACEBOY,16,08/11/2011 16:12,1.25,12395,Belgium,Male,24,20
561507,22138,BAKING SET 9 PIECE RETROSPOT,3,27/07/2011 14:21,4.95,12397,Belgium,Female,19,14.85
561507,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,27/07/2011 14:21,3.75,12397,Belgium,Female,19,15
561507,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,27/07/2011 14:21,2.95,12397,Belgium,Female,19,17.7
561507,20726,LUNCH BAG WOODLAND,10,27/07/2011 14:21,1.65,12397,Belgium,Female,19,16.5
561507,23292,SPACEBOY CHILDRENS CUP,8,27/07/2011 14:21,1.25,12397,Belgium,Female,19,10
561507,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,27/07/2011 14:21,0.42,12397,Belgium,Female,19,10.08
574336,22423,REGENCY CAKESTAND 3 TIER,10,04/11/2011 09:52,12.75,12397,Belgium,Female,19,127.5
574336,21055,TOOL BOX SOFT TOY,4,04/11/2011 09:52,8.95,12397,Belgium,Female,19,35.8
574336,22692,DOORMAT WELCOME TO OUR HOME,2,04/11/2011 09:52,8.25,12397,Belgium,Female,19,16.5
574336,23519,EMBROIDERED RIBBON REEL CLAIRE,6,04/11/2011 09:52,3.75,12397,Belgium,Female,19,22.5
574336,22558,CLOTHES PEGS RETROSPOT PACK 24,12,04/11/2011 09:52,1.65,12397,Belgium,Female,19,19.8
574336,21993,FLORAL FOLK STATIONERY SET,12,04/11/2011 09:52,1.25,12397,Belgium,Female,19,15
574336,22417,PACK OF 60 SPACEBOY CAKE CASES,24,04/11/2011 09:52,0.55,12397,Belgium,Female,19,13.2
574336,23506,MINI PLAYING CARDS SPACEBOY,20,04/11/2011 09:52,0.42,12397,Belgium,Female,19,8.4
574336,23377,PACK OF 12 DOLLY GIRL TISSUES,24,04/11/2011 09:52,0.39,12397,Belgium,Female,19,9.36
572567,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,25/10/2011 10:27,2.95,12398,Switzerland,Male,19,17.7
572567,23203,JUMBO BAG VINTAGE DOILY,10,25/10/2011 10:27,2.08,12398,Switzerland,Male,19,20.8
572567,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,25/10/2011 10:27,1.25,12398,Switzerland,Male,19,15
572567,23549,WRAP BIRD GARDEN,25,25/10/2011 10:27,0.42,12398,Switzerland,Male,19,10.5
572567,23379,PACK OF 12 RED APPLE TISSUES,24,25/10/2011 10:27,0.39,12398,Switzerland,Male,19,9.36
572567,21982,PACK OF 12 SUKI TISSUES,24,25/10/2011 10:27,0.39,12398,Switzerland,Male,19,9.36
547412,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,23/03/2011 09:42,1.45,12399,Belgium,Female,59,17.4
547412,21094,SET/6 RED SPOTTY PAPER PLATES,24,23/03/2011 09:42,0.85,12399,Belgium,Female,59,20.4
552543,22382,LUNCH BAG SPACEBOY DESIGN,10,10/05/2011 10:22,1.65,12399,Belgium,Female,59,16.5
563172,23353,6 GIFT TAGS VINTAGE CHRISTMAS,12,12/08/2011 13:15,0.83,12399,Belgium,Female,59,9.96
541675,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,20/01/2011 13:49,1.95,12402,Belgium,Male,40,19.5
541675,22630,DOLLY GIRL LUNCH BOX,12,20/01/2011 13:49,1.95,12402,Belgium,Male,40,23.4
541675,22859,EASTER TIN BUNNY BOUQUET,6,20/01/2011 13:49,1.65,12402,Belgium,Male,40,9.9
572184,84997A,CHILDRENS CUTLERY POLKADOT GREEN,32,21/10/2011 10:51,4.15,12403,Denmark,Male,47,132.8
559928,22624,IVORY KITCHEN SCALES,2,14/07/2011 08:52,8.5,12405,Finland,Male,45,17
559928,20750,RED RETROSPOT MINI CASES,10,14/07/2011 08:52,7.95,12405,Finland,Male,45,79.5
559928,84912A,PINK ROSE WASHBAG,4,14/07/2011 08:52,3.75,12405,Finland,Male,45,15
559928,21976,PACK OF 60 MUSHROOM CAKE CASES,24,14/07/2011 08:52,0.55,12405,Finland,Male,45,13.2
556127,22652,TRAVEL SEWING KIT,10,09/06/2011 10:23,1.65,12406,Denmark,Male,53,16.5
556127,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,09/06/2011 10:23,0.55,12406,Denmark,Male,53,13.2
C562728,22846,BREAD BIN DINER STYLE RED,-4,09/08/2011 09:41,14.95,12406,Denmark,Male,53,-59.8
577126,22721,SET OF 3 CAKE TINS SKETCHBOOK,18,17/11/2011 19:22,4.95,12406,Denmark,Male,53,89.1
577126,84997B,CHILDRENS CUTLERY RETROSPOT RED,24,17/11/2011 19:22,4.15,12406,Denmark,Male,53,99.6
577126,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,17/11/2011 19:22,1.65,12406,Denmark,Male,53,19.8
577126,21989,PACK OF 20 SKULL PAPER NAPKINS,24,17/11/2011 19:22,0.85,12406,Denmark,Male,53,20.4
577126,22027,TEA PARTY BIRTHDAY CARD,12,17/11/2011 19:22,0.42,12406,Denmark,Male,53,5.04
547061,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,20/03/2011 13:21,0.55,12407,Belgium,Male,19,13.2
547061,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,20/03/2011 13:21,0.42,12407,Belgium,Male,19,6.72
550440,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,18/04/2011 12:25,0.55,12407,Belgium,Male,19,13.2
559058,POST,POSTAGE,6,06/07/2011 09:49,15,12407,Belgium,Male,19,90
559058,21843,RED RETROSPOT CAKE STAND,2,06/07/2011 09:49,10.95,12407,Belgium,Male,19,21.9
559058,22067,CHOC TRUFFLE GOLD TRINKET POT,12,06/07/2011 09:49,1.65,12407,Belgium,Male,19,19.8
559058,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,06/07/2011 09:49,1.49,12407,Belgium,Male,19,17.88
559058,22644,CERAMIC CHERRY CAKE MONEY BANK,24,06/07/2011 09:49,1.45,12407,Belgium,Male,19,34.8
559058,23077,DOUGHNUT LIP GLOSS,40,06/07/2011 09:49,1.25,12407,Belgium,Male,19,50
572133,POST,POSTAGE,2,21/10/2011 10:11,18,12407,Belgium,Male,19,36
572133,23077,DOUGHNUT LIP GLOSS,60,21/10/2011 10:11,1.25,12407,Belgium,Male,19,75
547684,20712,JUMBO BAG WOODLAND ANIMALS,10,24/03/2011 14:46,1.95,12408,Belgium,Female,62,19.5
547685,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,24/03/2011 14:47,2.95,12408,Belgium,Female,62,17.7
C549253,22466,FAIRY TALE COTTAGE NIGHTLIGHT,-1,07/04/2011 12:20,1.95,12408,Belgium,Female,62,-1.95
557147,22629,SPACEBOY LUNCH BOX,24,17/06/2011 10:51,1.95,12408,Belgium,Female,62,46.8
557147,22972,CHILDREN'S SPACEBOY MUG,12,17/06/2011 10:51,1.65,12408,Belgium,Female,62,19.8
557147,21990,MODERN FLORAL STATIONERY SET,12,17/06/2011 10:51,1.25,12408,Belgium,Female,62,15
557147,47593B,SCOTTIE DOGS BABY BIB,48,17/06/2011 10:51,0.39,12408,Belgium,Female,62,18.72
565246,23202,JUMBO BAG VINTAGE LEAF,10,02/09/2011 10:27,2.08,12408,Belgium,Female,62,20.8
574862,POST,POSTAGE,5,07/11/2011 12:27,15,12408,Belgium,Female,62,75
574862,22725,ALARM CLOCK BAKELIKE CHOCOLATE,16,07/11/2011 12:27,3.75,12408,Belgium,Female,62,60
556415,22423,REGENCY CAKESTAND 3 TIER,12,10/06/2011 12:19,12.75,12409,Switzerland,Male,51,153
556415,23052,RECYCLED ACAPULCO MAT TURQUOISE,6,10/06/2011 12:19,8.25,12409,Switzerland,Male,51,49.5
556415,23255,CHILDRENS CUTLERY CIRCUS PARADE,36,10/06/2011 12:19,4.15,12409,Switzerland,Male,51,149.4
556415,22549,PICTURE DOMINOES,24,10/06/2011 12:19,1.45,12409,Switzerland,Male,51,34.8
556415,21212,PACK OF 72 RETROSPOT CAKE CASES,120,10/06/2011 12:19,0.42,12409,Switzerland,Male,51,50.4
567721,84968E,SET OF 16 VINTAGE BLACK CUTLERY,24,22/09/2011 10:38,10.95,12409,Switzerland,Male,51,262.8
567721,23432,PRETTY HANGING QUILTED HEARTS,120,22/09/2011 10:38,0.83,12409,Switzerland,Male,51,99.6
543180,22670,FRENCH WC SIGN BLUE METAL,12,04/02/2011 10:38,1.25,12410,Switzerland,Female,36,15
543181,22193,RED DINER WALL CLOCK,2,04/02/2011 10:39,8.5,12410,Switzerland,Female,36,17
543181,22194,BLACK DINER WALL CLOCK,2,04/02/2011 10:39,8.5,12410,Switzerland,Female,36,17
C543773,22626,BLACK KITCHEN SCALES,-1,11/02/2011 15:47,8.5,12410,Switzerland,Female,36,-8.5
557889,23168,CLASSIC CAFE SUGAR DISPENSER,12,23/06/2011 13:51,1.25,12412,Denmark,Male,60,15
561102,22629,SPACEBOY LUNCH BOX,12,25/07/2011 11:17,1.95,12412,Denmark,Male,60,23.4
561102,22630,DOLLY GIRL LUNCH BOX,12,25/07/2011 11:17,1.95,12412,Denmark,Male,60,23.4
568223,POST,POSTAGE,2,26/09/2011 10:16,15,12412,Denmark,Male,60,30
540365,POST,POSTAGE,3,06/01/2011 16:12,18,12413,France,Female,38,54
540365,21328,BALLOONS  WRITING SET,12,06/01/2011 16:12,1.65,12413,France,Female,38,19.8
540365,21883,STARS GIFT TAPE,12,06/01/2011 16:12,0.65,12413,France,Female,38,7.8
569402,20724,RED RETROSPOT CHARLOTTE BAG,10,04/10/2011 09:00,0.85,12413,France,Female,38,8.5
543027,20974,12 PENCILS SMALL TUBE SKULL,24,02/02/2011 14:51,0.65,12414,Austria,Male,18,15.6
550998,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,26/04/2011 09:12,0.55,12414,Austria,Male,18,13.2
540267,22518,CHILDS GARDEN BRUSH BLUE,36,06/01/2011 11:12,1.85,12415,Australia,Male,25,66.6
540267,21243,PINK  POLKADOT PLATE,96,06/01/2011 11:12,1.45,12415,Australia,Male,25,139.2
540267,22525,CHILDRENS GARDEN GLOVES PINK,100,06/01/2011 11:12,1.06,12415,Australia,Male,25,106
560491,23167,SMALL CERAMIC TOP STORAGE JAR,1,19/07/2011 10:51,0.83,12415,Australia,Male,25,0.83
560491,22545,MINI JIGSAW BUNNIES,1,19/07/2011 10:51,0.42,12415,Australia,Male,25,0.42
C560540,23245,SET OF 3 REGENCY CAKE TINS,-1,19/07/2011 12:26,4.95,12415,Australia,Male,25,-4.95
C560540,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,19/07/2011 12:26,2.08,12415,Australia,Male,25,-2.08
C560540,23165,LARGE CERAMIC TOP STORAGE JAR,-1,19/07/2011 12:26,1.65,12415,Australia,Male,25,-1.65
C560540,23296,SET OF 6 TEA TIME BAKING CASES,-2,19/07/2011 12:26,1.25,12415,Australia,Male,25,-2.5
C560540,23292,SPACEBOY CHILDRENS CUP,-1,19/07/2011 12:26,1.25,12415,Australia,Male,25,-1.25
563614,22617,BAKING SET SPACEBOY DESIGN,48,18/08/2011 08:51,4.25,12415,Australia,Male,25,204
563614,22139,RETROSPOT TEA SET CERAMIC 11 PC,24,18/08/2011 08:51,4.25,12415,Australia,Male,25,102
563614,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,48,18/08/2011 08:51,3.39,12415,Australia,Male,25,162.72
563614,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,80,18/08/2011 08:51,2.55,12415,Australia,Male,25,204
563614,23203,JUMBO BAG VINTAGE DOILY,100,18/08/2011 08:51,1.79,12415,Australia,Male,25,179
563614,23165,LARGE CERAMIC TOP STORAGE JAR,144,18/08/2011 08:51,1.45,12415,Australia,Male,25,208.8
563614,22551,PLASTERS IN TIN SPACEBOY,96,18/08/2011 08:51,1.45,12415,Australia,Male,25,139.2
563614,21058,PARTY INVITES WOODLAND,48,18/08/2011 08:51,0.85,12415,Australia,Male,25,40.8
563614,23326,HANGING MINI COLOURED BOTTLES,192,18/08/2011 08:51,0.55,12415,Australia,Male,25,105.6
563614,22952,60 CAKE CASES VINTAGE CHRISTMAS,240,18/08/2011 08:51,0.42,12415,Australia,Male,25,100.8
565145,22751,FELTCRAFT PRINCESS OLIVIA DOLL,240,01/09/2011 13:50,3.39,12415,Australia,Male,25,813.6
569650,23526,DOG LICENCE WALL ART,180,05/10/2011 12:44,5.35,12415,Australia,Male,25,963
569650,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,05/10/2011 12:44,3.45,12415,Australia,Male,25,41.4
569650,23516,EMBROIDERED RIBBON REEL SOPHIE,72,05/10/2011 12:44,3.29,12415,Australia,Male,25,236.88
569650,23523,TREASURE AHOY WALL ART,48,05/10/2011 12:44,3.29,12415,Australia,Male,25,157.92
569650,20727,LUNCH BAG  BLACK SKULL.,100,05/10/2011 12:44,1.45,12415,Australia,Male,25,145
569650,23502,PLAYING CARDS VINTAGE DOILY,100,05/10/2011 12:44,1.04,12415,Australia,Male,25,104
569650,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,05/10/2011 12:44,0.72,12415,Australia,Male,25,69.12
569650,22539,MINI JIGSAW DOLLY GIRL,240,05/10/2011 12:44,0.36,12415,Australia,Male,25,86.4
569650,22546,MINI JIGSAW PURDEY,240,05/10/2011 12:44,0.36,12415,Australia,Male,25,86.4
574138,23157,SET OF 6 NATIVITY MAGNETS,36,03/11/2011 11:26,2.08,12415,Australia,Male,25,74.88
574138,23084,RABBIT NIGHT LIGHT,96,03/11/2011 11:26,1.79,12415,Australia,Male,25,171.84
576394,47590A,BLUE HAPPY BIRTHDAY BUNTING,50,15/11/2011 10:32,4.65,12415,Australia,Male,25,232.5
576394,22382,LUNCH BAG SPACEBOY DESIGN,100,15/11/2011 10:32,1.45,12415,Australia,Male,25,145
576394,22331,WOODLAND PARTY BAG + STICKER SET,48,15/11/2011 10:32,1.45,12415,Australia,Male,25,69.6
576394,22196,SMALL HEART MEASURING SPOONS,160,15/11/2011 10:32,0.72,12415,Australia,Male,25,115.2
576394,84992,72 SWEETHEART FAIRY CAKE CASES,120,15/11/2011 10:32,0.42,12415,Australia,Male,25,50.4
576586,23084,RABBIT NIGHT LIGHT,240,15/11/2011 14:22,1.79,12415,Australia,Male,25,429.6
C540386,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,06/01/2011 17:57,2.95,12417,Belgium,Male,35,-2.95
541991,22960,JAM MAKING SET WITH JARS,6,25/01/2011 09:11,4.25,12417,Belgium,Male,35,25.5
541991,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,25/01/2011 09:11,2.95,12417,Belgium,Male,35,17.7
541991,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,25/01/2011 09:11,2.25,12417,Belgium,Male,35,13.5
545536,POST,POSTAGE,3,03/03/2011 14:12,15,12417,Belgium,Male,35,45
545536,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,03/03/2011 14:12,4.25,12417,Belgium,Male,35,25.5
545536,21318,GLASS CHALICE BLUE SMALL,12,03/03/2011 14:12,1.65,12417,Belgium,Male,35,19.8
551398,22644,CERAMIC CHERRY CAKE MONEY BANK,12,28/04/2011 13:09,1.45,12417,Spain,Male,35,17.4
551398,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,28/04/2011 13:09,0.85,12417,Spain,Male,35,10.2
551398,22613,PACK OF 20 SPACEBOY NAPKINS,12,28/04/2011 13:09,0.85,12417,Spain,Male,35,10.2
551398,84991,60 TEATIME FAIRY CAKE CASES,24,28/04/2011 13:09,0.55,12417,Spain,Male,35,13.2
555574,22990,COTTON APRON PANTRY DESIGN,2,05/06/2011 15:46,4.95,12417,Belgium,Male,35,9.9
555574,23175,REGENCY MILK JUG PINK,4,05/06/2011 15:46,3.25,12417,Belgium,Male,35,13
555574,23210,WHITE ROCKING HORSE HAND PAINTED,24,05/06/2011 15:46,1.25,12417,Belgium,Male,35,30
555574,21084,SET/6 COLLAGE PAPER CUPS,24,05/06/2011 15:46,0.19,12417,Belgium,Male,35,4.56
562445,21770,OPEN CLOSED METAL SIGN,2,04/08/2011 18:51,4.95,12417,Belgium,Male,35,9.9
562445,21481,FAWN BLUE HOT WATER BOTTLE,6,04/08/2011 18:51,2.95,12417,Belgium,Male,35,17.7
564378,23240,SET OF 4 KNICK KNACK TINS DOILY,6,25/08/2011 10:26,4.15,12417,Belgium,Male,35,24.9
564378,16169M,WRAP DAISY CARPET,25,25/08/2011 10:26,0.42,12417,Belgium,Male,35,10.5
573656,22667,RECIPE BOX RETROSPOT,6,31/10/2011 16:02,2.95,12417,Belgium,Male,35,17.7
580965,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,06/12/2011 14:52,4.95,12417,Belgium,Male,35,19.8
580965,23174,REGENCY SUGAR BOWL GREEN,4,06/12/2011 14:52,4.15,12417,Belgium,Male,35,16.6
580965,23562,SET OF 6 RIBBONS PERFECTLY PRETTY,6,06/12/2011 14:52,2.89,12417,Belgium,Male,35,17.34
580965,23576,SNACK TRAY RED VINTAGE DOILY,8,06/12/2011 14:52,1.95,12417,Belgium,Male,35,15.6
563756,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,19/08/2011 11:08,8.5,12418,Switzerland,Female,34,17
563756,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,19/08/2011 11:08,5.45,12418,Switzerland,Female,34,32.7
563756,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,19/08/2011 11:08,1.45,12418,Switzerland,Female,34,17.4
570000,22423,REGENCY CAKESTAND 3 TIER,1,07/10/2011 08:55,12.75,12420,Cyprus,Male,19,12.75
570000,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,07/10/2011 08:55,9.95,12420,Cyprus,Male,19,39.8
570000,20749,ASSORTED COLOUR MINI CASES,4,07/10/2011 08:55,7.95,12420,Cyprus,Male,19,31.8
570000,85204,HANGING WOOD AND FELT FLOWER,96,07/10/2011 08:55,0.12,12420,Cyprus,Male,19,11.52
541980,POST,POSTAGE,1,24/01/2011 15:09,28,12421,Spain,Male,63,28
557297,22088,PAPER BUNTING COLOURED LACE,6,19/06/2011 13:54,2.95,12421,Spain,Male,63,17.7
557297,22066,LOVE HEART TRINKET POT,48,19/06/2011 13:54,0.39,12421,Spain,Male,63,18.72
578339,POST,POSTAGE,1,24/11/2011 09:07,28,12421,Spain,Male,63,28
558041,23321,SMALL WHITE HEART OF WICKER,12,24/06/2011 13:20,1.65,12422,Switzerland,Female,33,19.8
544474,22962,JAM JAR WITH PINK LID,12,21/02/2011 09:52,0.85,12423,Belgium,Male,40,10.2
544474,21980,PACK OF 12 RED RETROSPOT TISSUES,24,21/02/2011 09:52,0.29,12423,Belgium,Male,40,6.96
547109,23007,SPACEBOY BABY GIFT SET,1,21/03/2011 11:46,16.95,12423,Belgium,Male,40,16.95
547109,85099B,JUMBO BAG RED RETROSPOT,10,21/03/2011 11:46,1.95,12423,Belgium,Male,40,19.5
547109,22385,JUMBO BAG SPACEBOY DESIGN,10,21/03/2011 11:46,1.95,12423,Belgium,Male,40,19.5
547109,22859,EASTER TIN BUNNY BOUQUET,6,21/03/2011 11:46,1.65,12423,Belgium,Male,40,9.9
549249,22994,TRAVEL CARD WALLET RETROSPOT,24,07/04/2011 12:04,0.42,12423,Belgium,Male,40,10.08
554147,22968,ROSE COTTAGE KEEPSAKE BOX,2,23/05/2011 10:48,9.95,12423,Belgium,Male,40,19.9
554147,22303,COFFEE MUG APPLES DESIGN,6,23/05/2011 10:48,2.55,12423,Belgium,Male,40,15.3
555161,23281,FOLDING BUTTERFLY MIRROR RED,12,01/06/2011 09:26,0.83,12423,Belgium,Male,40,9.96
C565294,20981,12 PENCILS TALL TUBE WOODLAND,-12,02/09/2011 12:00,0.85,12423,Belgium,Male,40,-10.2
581493,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,09/12/2011 10:10,2.95,12423,Belgium,Male,40,17.7
567929,22485,SET OF 2 WOODEN MARKET CRATES,2,22/09/2011 17:31,12.75,12425,Portugal,Female,59,25.5
567929,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,22/09/2011 17:31,4.95,12425,Portugal,Female,59,14.85
567929,22138,BAKING SET 9 PIECE RETROSPOT,3,22/09/2011 17:31,4.95,12425,Portugal,Female,59,14.85
